clique_size,model_type,strength
5,non_gene,0.004016597211424331
5,gene,0.0025136225663012286
5,all,0.001162536967800584
10,tf,0.002480642197210861
10,non_gene,0.003074925579323773
10,gene,0.0010104047391369538
10,all,0.0014245881006774248
5,tf,0.00510865155755129
5,non_gene,0.0021398925917098313
5,gene,0.00323287242494713
5,all,0.0050886574947396025
10,tf,0.002118341117981656
10,non_gene,0.0014349616493041205
10,gene,0.001958948019740587
10,all,0.0016202873467577252
5,tf,0.0018273988970309283
5,non_gene,0.0020198953084426055
5,gene,0.004393186033630209
5,all,0.012433386953647929
10,tf,0.003474614226487009
10,non_gene,0.0008744638886706578
10,gene,0.0022239746177348686
10,all,0.0038807474291774557
5,tf,0.008718503822134417
5,non_gene,0.0029946293887992193
5,gene,0.0030988738510505775
5,all,0.0013573106893866615
10,tf,0.0024176918017969158
10,non_gene,0.0022481002559886433
10,gene,0.002893571755488287
10,all,0.002150553426885053
5,tf,0.003039706997417428
5,non_gene,0.001162536967800584
5,gene,0.005578997447037238
5,all,0.005137496567248984
10,tf,0.002480642197210861
10,non_gene,0.0014245881006774248
10,gene,0.001767812433178878
10,all,0.0032124862613439244
5,tf,0.0020046992817160858
5,non_gene,0.006382757917871701
5,gene,0.010232145536541962
5,all,0.007935559372211801
10,tf,0.0009430205021721491
10,non_gene,0.0029930247525756263
10,gene,0.003658386920228004
10,all,0.002366859695537396
5,tf,0.0018273988970309283
5,non_gene,0.000520933026094999
5,gene,0.002057473969381829
5,all,0.0034204022352802717
10,tf,0.003474614226487009
10,non_gene,0.001837670698662642
10,gene,0.0008858327372122241
10,all,0.001458359041171798
5,tf,0.0016377315586074519
5,non_gene,0.013731203526889568
5,gene,0.004169782426107399
5,all,0.001933289240930132
10,tf,0.001782217828136158
10,non_gene,0.004118859185980775
10,gene,0.002476266997317218
10,all,0.0023856755026150367
5,tf,0.003039706997417428
5,non_gene,0.001162536967800584
5,gene,0.006576105100475756
5,all,0.004248044889735273
10,tf,0.002480642197210861
10,non_gene,0.0014245881006774248
10,gene,0.003046355148604165
10,all,0.0017777221766771194
5,tf,0.007318618396137147
5,non_gene,0.02270509978632303
5,gene,0.008671343705487333
5,all,0.0019096612720005304
10,tf,0.004868635690385458
10,non_gene,0.006335678951592442
10,gene,0.0024076752102088084
10,all,0.0017110973812828844
5,tf,0.0016457153464539728
5,non_gene,0.004698971798063964
5,gene,0.004566890225732691
5,all,0.001162536967800584
10,tf,0.0007632677120350462
10,non_gene,0.0021363355799768288
10,gene,0.0023190164938816805
10,all,0.0014245881006774248
5,tf,0.0033850527937118327
5,non_gene,0.002793695058210809
5,gene,0.00439680188357605
5,all,0.001164285882276074
10,tf,0.0016950213350591591
10,non_gene,0.0018842917753949537
10,gene,0.0017413914017939856
10,all,0.0023161269983334367
5,tf,0.007530062280785362
5,non_gene,0.005853820754794785
5,gene,0.0020208227091042174
5,all,0.007581532541300368
10,tf,0.0025404864658025226
10,non_gene,0.0023617547741862626
10,gene,0.0009410483914719831
10,all,0.00255393957402461
5,tf,0.00506875281166414
5,non_gene,0.0014483712963049855
5,gene,0.001284398918026327
5,all,0.0014726917960662944
10,tf,0.0021838623566707333
10,non_gene,0.0005898280448843763
10,gene,0.0012411010222833085
10,all,0.0013568000373724806
5,tf,0.009069517002965485
5,non_gene,0.0003516723411613537
5,gene,0.003355584178093707
5,all,0.00319582396163081
10,tf,0.0025770272412919014
10,non_gene,0.0009209308462468271
10,gene,0.0018800928322735611
10,all,0.0029221669484207767
5,tf,0.008718503822134417
5,non_gene,0.003510882787735957
5,gene,0.002594593518733648
5,all,0.0064280235102302545
10,tf,0.0024176918017969158
10,non_gene,0.0021881259243049954
10,gene,0.0009992553189221718
10,all,0.0030062672489460283
5,tf,0.007530062280785362
5,non_gene,0.005389243114705414
5,gene,0.003992481417619315
5,all,0.004897882367584922
10,tf,0.0025404864658025226
10,non_gene,0.0025548367946139424
10,gene,0.0030669434237955563
10,all,0.0018254664871186256
5,tf,0.0009816876956912025
5,non_gene,0.003283434042817336
5,gene,0.0031617759567987695
5,all,0.0007222995268145728
10,tf,0.0009389715380655746
10,non_gene,0.004183068179444338
10,gene,0.002913995772039505
10,all,0.0008347435030867732
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0011527552079964624
5,all,0.0016225673625135753
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0027871152449183995
10,all,0.0017005689775072281
5,tf,0.0033850527937118327
5,non_gene,0.001162536967800584
5,gene,0.0019420781481350035
5,all,0.007477512268885346
10,tf,0.0016950213350591591
10,non_gene,0.0014245881006774248
10,gene,0.0023872867552217902
10,all,0.002271794438662024
5,tf,0.008110970228243888
5,non_gene,0.001162536967800584
5,gene,0.003452492237327099
5,all,0.0034312421458162637
10,tf,0.004718423932464132
10,non_gene,0.0014245881006774248
10,gene,0.0016054386316429713
10,all,0.0020030228919129013
5,tf,0.0019668798496418668
5,non_gene,0.0044013284748073925
5,gene,0.003676049415021053
5,all,0.002895291802502578
10,tf,0.0017273246831364948
10,non_gene,0.001813954006364431
10,gene,0.0019654916234544757
10,all,0.00145867681376713
5,tf,0.0011693004311042923
5,non_gene,0.0011111137066077813
5,gene,0.00392901897019309
5,all,0.0021766258426605266
10,tf,0.0015780201938825522
10,non_gene,0.000847583938177459
10,gene,0.0016405038521362342
10,all,0.0017406517675854982
5,tf,0.008718503822134417
5,non_gene,0.006407580891969381
5,gene,0.013490543744304691
5,all,0.006575527829878197
10,tf,0.0024176918017969158
10,non_gene,0.002452798911642345
10,gene,0.004441637544145792
10,all,0.003047882729522764
5,tf,0.008718503822134417
5,non_gene,0.0029759820703855458
5,gene,0.0030951261356584963
5,all,0.0039573899314562485
10,tf,0.0024176918017969158
10,non_gene,0.002247876220873808
10,gene,0.0011770465441374286
10,all,0.0017131321859484472
5,tf,0.004140288987529124
5,non_gene,0.0030799335254182653
5,gene,0.0004486307195363439
5,all,0.010226640645859972
10,tf,0.0024707461755637053
10,non_gene,0.0024886338929094713
10,gene,0.000552947284600756
10,all,0.0036559561846678623
5,tf,0.0018005607259790884
5,non_gene,0.007336125642499176
5,gene,0.0014983667635076136
5,all,0.0025708855193332858
10,tf,0.0034695836758976972
10,non_gene,0.005187179348055345
10,gene,0.0013614888077493866
10,all,0.0022795057393634726
5,tf,0.00249966227530904
5,non_gene,0.001162536967800584
5,gene,0.0029682511665985343
5,all,0.002697707297207288
10,tf,0.001007434926897387
10,non_gene,0.0014245881006774248
10,gene,0.002236465140050057
10,all,0.001379539781155006
5,tf,0.009069517002965485
5,non_gene,0.002012473534206638
5,gene,0.0035793647448739557
5,all,0.0047145354490723
10,tf,0.0025770272412919014
10,non_gene,0.0008738148070158823
10,gene,0.001272021411580626
10,all,0.002135892057038562
5,tf,0.00113749098519563
5,non_gene,0.0019624870979353453
5,gene,0.010274968877328988
5,all,0.001162536967800584
10,tf,0.0027855342065602547
10,non_gene,0.001844480478601226
10,gene,0.007431627932367229
10,all,0.0014245881006774248
5,tf,0.004084546546799744
5,non_gene,0.001162536967800584
5,gene,0.002966212159523736
5,all,0.0031699104249438897
10,tf,0.0018948857925041977
10,non_gene,0.0014245881006774248
10,gene,0.002234716041134219
10,all,0.0029162470189629097
5,tf,0.00205620712372507
5,non_gene,0.003235438578524462
5,gene,0.0053665784038534285
5,all,0.004427944914326933
10,tf,0.0009450178418153181
10,non_gene,0.003970868659552908
10,gene,0.001724118995270179
10,all,0.002270417446105821
5,tf,0.0016377315586074519
5,non_gene,0.002189053818094702
5,gene,0.0027854101670637685
5,all,0.003922166573202448
10,tf,0.001782217828136158
10,non_gene,0.0037641818975290963
10,gene,0.0011077950063649801
10,all,0.0017060372712411527
5,tf,0.0013362622024627048
5,non_gene,0.001162536967800584
5,gene,0.0031991881664855198
5,all,0.00419207160760285
10,tf,0.003924374182964426
10,non_gene,0.0014245881006774248
10,gene,0.00184487622851142
10,all,0.0019961493678440473
5,tf,0.0020046992817160858
5,non_gene,0.0035049079438389413
5,gene,0.008146935261727972
5,all,0.019675153015109685
10,tf,0.0009430205021721491
10,non_gene,0.0017891284103008032
10,gene,0.002331709785080246
10,all,0.005753442264549116
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.005372157570162672
5,all,0.002570794422312438
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.002547468953195371
10,all,0.0018879668719852614
5,tf,0.007318618396137147
5,non_gene,0.001162536967800584
5,gene,0.003030084785255912
5,all,0.002249593276295249
10,tf,0.004868635690385458
10,non_gene,0.0014245881006774248
10,gene,0.002477377810138438
10,all,0.004659818099277628
5,tf,0.008718503822134417
5,non_gene,0.00538699063835201
5,gene,0.007262953066151015
5,all,0.0027702070290661776
10,tf,0.0024176918017969158
10,non_gene,0.0025510715490697105
10,gene,0.003304286573446824
10,all,0.001880428133124498
5,tf,0.004140288987529124
5,non_gene,0.001162536967800584
5,gene,0.003507077569513974
5,all,0.0026898188457844755
10,tf,0.0024707461755637053
10,non_gene,0.0014245881006774248
10,gene,0.002188154653878469
10,all,0.001367590872544145
5,tf,0.004084546546799744
5,non_gene,0.001162536967800584
5,gene,0.006655531099533221
5,all,0.007643897837443065
10,tf,0.0018948857925041977
10,non_gene,0.0014245881006774248
10,gene,0.004360652567047473
10,all,0.003756292469558448
5,tf,0.0043046897594256365
5,non_gene,0.005389243114705414
5,gene,0.002966509963459902
5,all,0.0040171678490103216
10,tf,0.0018873470139585023
10,non_gene,0.0025548367946139424
10,gene,0.0022343376093699073
10,all,0.0024060061762702627
5,tf,0.008718503822134417
5,non_gene,0.0031742696444914662
5,gene,0.003988039706259923
5,all,0.005691037246664496
10,tf,0.0024176918017969158
10,non_gene,0.0029177791388543305
10,gene,0.0018873966749785491
10,all,0.00197584266109126
5,tf,0.009069517002965485
5,non_gene,0.001162536967800584
5,gene,0.003187542725624488
5,all,0.004166867999659985
10,tf,0.0025770272412919014
10,non_gene,0.0014245881006774248
10,gene,0.00394135570764003
10,all,0.001987861775852279
5,tf,0.003039706997417428
5,non_gene,0.003719426045219689
5,gene,0.0033429222444479488
5,all,0.003256801560935877
10,tf,0.002480642197210861
10,non_gene,0.0012096160393738399
10,gene,0.002041067594417586
10,all,0.0016842918055517742
5,tf,0.003184656690531724
5,non_gene,0.007565062554799893
5,gene,0.007590763743165853
5,all,0.0002988589536815769
10,tf,0.003958282449201763
10,non_gene,0.002549590208260785
10,gene,0.002558947912076502
10,all,0.003470356242364277
5,tf,0.003122243786687652
5,non_gene,0.0013168687193896673
5,gene,0.006558673184774022
5,all,0.004023320333649086
10,tf,0.0025168283902468136
10,non_gene,0.0012501171995779846
10,gene,0.0023810736685582743
10,all,0.0017870119819674325
5,tf,0.0013362622024627048
5,non_gene,0.0119703262934235
5,gene,0.00663487168316691
5,all,0.004045082198656058
10,tf,0.003924374182964426
10,non_gene,0.0063794483507455535
10,gene,0.002360442028428527
10,all,0.003079084506713409
5,tf,0.0018273988970309283
5,non_gene,0.010248845897524029
5,gene,0.0021756338001923344
5,all,0.00144916063898737
10,tf,0.003474614226487009
10,non_gene,0.0074259928488406195
10,gene,0.0012683705950640922
10,all,0.0034251733307302697
5,tf,0.0030049580326236363
5,non_gene,0.006393389002810659
5,gene,0.007415691558935027
5,all,0.0006371565491770086
10,tf,0.002471684196821603
10,non_gene,0.002995473547481177
10,gene,0.005204860662818867
10,all,0.0009705153829632028
5,tf,0.007318618396137147
5,non_gene,0.004670504622579942
5,gene,0.004035516144497833
5,all,0.002826166614117011
10,tf,0.004868635690385458
10,non_gene,0.002919120119622682
10,gene,0.0038171174234973852
10,all,0.0018930208887180226
5,tf,0.003184656690531724
5,non_gene,0.001162536967800584
5,gene,0.007468136634492817
5,all,0.002614863179119861
10,tf,0.003958282449201763
10,non_gene,0.0014245881006774248
10,gene,0.003350842802238519
10,all,0.0010055209627442912
5,tf,0.004073066862450058
5,non_gene,0.00815179807834184
5,gene,0.004185285534084444
5,all,0.0039801157876412935
10,tf,0.0017671410366945682
10,non_gene,0.004727711183287818
10,gene,0.0017909377700750845
10,all,0.0017859191431957649
5,tf,0.002188899120358045
5,non_gene,0.0032526490715226626
5,gene,0.006420280948221872
5,all,0.0036038229910705447
10,tf,0.001409089553005212
10,non_gene,0.003975068317867867
10,gene,0.003000230430207558
10,all,0.001561784392719279
5,tf,0.008718503822134417
5,non_gene,0.01078890900970041
5,gene,0.0020110296164695587
5,all,0.00657682328569287
10,tf,0.0024176918017969158
10,non_gene,0.0039035244321709737
10,gene,0.0019198944013739375
10,all,0.003047662843960698
5,tf,0.0018273988970309283
5,non_gene,0.010234452862663548
5,gene,0.004769386380416173
5,all,0.0022244367613275346
10,tf,0.003474614226487009
10,non_gene,0.0036595353502623796
10,gene,0.0021466652653756952
10,all,0.0016621127796758919
5,tf,0.003184656690531724
5,non_gene,0.010752497852498839
5,gene,0.0003214528345572608
5,all,0.0046484968190351975
10,tf,0.003958282449201763
10,non_gene,0.00392185243502833
10,gene,0.00140771255890328
10,all,0.0018299356783017865
5,tf,0.0013526871583922381
5,non_gene,0.002251779750000698
5,gene,0.002600505732684307
5,all,0.001162536967800584
10,tf,0.0005676829266264197
10,non_gene,0.0019699582072344513
10,gene,0.0010311277431310183
10,all,0.0014245881006774248
5,tf,0.002593687394834895
5,non_gene,0.003091669621131718
5,gene,0.0026723698949341593
5,all,0.0031998874379023184
10,tf,0.0010307875537607666
10,non_gene,0.0031063179052527637
10,gene,0.001508757100793481
10,all,0.0019511348393628143
5,tf,0.004084546546799744
5,non_gene,0.001979093372848403
5,gene,0.001162536967800584
5,all,0.0014800537971375184
10,tf,0.0018948857925041977
10,non_gene,0.003761480746447962
10,gene,0.0014245881006774248
10,all,0.0024354094861190863
5,tf,0.0009816876956912025
5,non_gene,0.005389960455453843
5,gene,0.011378310116898972
5,all,0.0014185230521417207
10,tf,0.0009389715380655746
10,non_gene,0.002650739887050063
10,gene,0.0034953631467408916
10,all,0.0021654736668949215
5,tf,0.004330494152922419
5,non_gene,0.006139098767340108
5,gene,0.002986280889310952
5,all,0.010744811667055161
10,tf,0.0018950172852382717
10,non_gene,0.002391512119985325
10,gene,0.0022392794763981426
10,all,0.003893780633882941
5,tf,0.00016609183503816697
5,non_gene,0.001162536967800584
5,gene,0.007355493643571166
5,all,0.007515678692331695
10,tf,0.0009561751935045105
10,non_gene,0.0014245881006774248
10,gene,0.005192835698197813
10,all,0.002513087333844642
5,tf,0.0043046897594256365
5,non_gene,0.0036278797818974457
5,gene,0.004231390482965397
5,all,0.0043104637552371814
10,tf,0.0018873470139585023
10,non_gene,0.0015697548190155705
10,gene,0.0018170414001322172
10,all,0.001890157202657553
5,tf,0.007318618396137147
5,non_gene,0.01113324738723618
5,gene,0.005777409006610864
5,all,0.005858985869422712
10,tf,0.004868635690385458
10,non_gene,0.004509569627972617
10,gene,0.0019491111521049908
10,all,0.0023653273022158044
5,tf,0.008718503822134417
5,non_gene,0.004009566761866779
5,gene,0.00618141717138859
5,all,0.0011773570358874935
10,tf,0.0024176918017969158
10,non_gene,0.0017822079475368565
10,gene,0.0024113875676833605
10,all,0.001866161249281437
5,tf,0.005500646429449851
5,non_gene,0.001162536967800584
5,gene,0.010953202628191641
5,all,0.010267238613241685
10,tf,0.0018854633814745525
10,non_gene,0.0014245881006774248
10,gene,0.0035979334139133942
10,all,0.007430295658988695
5,tf,0.00510865155755129
5,non_gene,0.004507352598978023
5,gene,0.0030631060022659495
5,all,0.005260745588901016
10,tf,0.002118341117981656
10,non_gene,0.0016629977469468453
10,gene,0.0022281945356995288
10,all,0.0030845876267897396
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.0008195142650607
5,all,0.0021251119209769126
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.002151862313610789
10,all,0.0012653594604763014
5,tf,0.006592629097191147
5,non_gene,0.004001051925425375
5,gene,0.007313437658923477
5,all,0.001162536967800584
10,tf,0.002393931692575622
10,non_gene,0.0017791196050528984
10,gene,0.0033150063239303024
10,all,0.0014245881006774248
5,tf,0.00506875281166414
5,non_gene,0.014278541895264335
5,gene,0.0033083163849181967
5,all,0.006676065898755371
10,tf,0.0021838623566707333
10,non_gene,0.005095115033538605
10,gene,0.0016538390593590167
10,all,0.0025579786571233963
5,tf,0.00388732600317742
5,non_gene,0.002067172003494047
5,gene,0.00712030449704565
5,all,0.002538176676742666
10,tf,0.0016280926813630819
10,non_gene,0.0018806031391664171
10,gene,0.0022775230256867614
10,all,0.0018811420025588088
5,tf,0.004084546546799744
5,non_gene,0.001162536967800584
5,gene,0.004318448849624469
5,all,0.003969969439823425
10,tf,0.0018948857925041977
10,non_gene,0.0014245881006774248
10,gene,0.001749005811410442
10,all,0.002810802757666664
5,tf,0.008718503822134417
5,non_gene,0.0014469390421825614
5,gene,0.005119255607666209
5,all,0.0011410778887163543
10,tf,0.0024176918017969158
10,non_gene,0.003423704791070354
10,gene,0.002120536022084966
10,all,0.0011852434780928352
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0025621867160398205
5,all,0.0031780746281646526
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0013465412496690668
10,all,0.0020429566692283397
5,tf,0.004140288987529124
5,non_gene,0.01374634790635145
5,gene,0.0031371320612692184
5,all,0.001162536967800584
10,tf,0.0024707461755637053
10,non_gene,0.004120809014437554
10,gene,0.0025230144110997754
10,all,0.0014245881006774248
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.011600979618116541
5,all,0.004002468813861102
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.00464169121095027
10,all,0.001779125590361723
5,tf,0.002188899120358045
5,non_gene,0.00400796028355447
5,gene,0.01763518592680364
5,all,0.001735755823059585
10,tf,0.001409089553005212
10,non_gene,0.001805185402018065
10,gene,0.005997217809390555
10,all,0.0008023997865078443
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.001960180031357421
5,all,0.008747472666196108
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.0014920181712178332
10,all,0.00241043209265581
5,tf,0.0018005607259790884
5,non_gene,0.007100082642313335
5,gene,0.0035286757340139115
5,all,0.005849588319054659
10,tf,0.0034695836758976972
10,non_gene,0.004822330952310674
10,gene,0.0016176512394630517
10,all,0.002361762175575088
5,tf,0.0030032695550514443
5,non_gene,0.006590007724274843
5,gene,0.012994335706055104
5,all,0.0036078400247002624
10,tf,0.0022498408464392203
10,non_gene,0.003050737731289626
10,gene,0.00488931967121953
10,all,0.0015625985545617365
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.00201424721346427
5,all,0.006379598145456513
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.000940874547872866
10,all,0.0029890170823505227
5,tf,0.00388732600317742
5,non_gene,0.005380320298144047
5,gene,0.0030392742786010825
5,all,0.006575147250165272
10,tf,0.0016280926813630819
10,non_gene,0.0017277209451189988
10,gene,0.0018143484900163956
10,all,0.003047849221153377
5,tf,0.002003165650127718
5,non_gene,0.004000179579361116
5,gene,0.013040128265202764
5,all,0.007919504078827666
10,tf,0.000939888551805556
10,non_gene,0.001779650188420016
10,gene,0.00497244450456953
10,all,0.0023650494982737774
5,tf,0.008747472666196108
5,non_gene,0.001162536967800584
5,gene,0.0034418080352465125
5,all,0.004621871690982774
10,tf,0.00241043209265581
10,non_gene,0.0014245881006774248
10,gene,0.0017112284735173076
10,all,0.0023123230934806254
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.009053044443452674
5,all,0.0028183042578766573
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0025721852793078787
10,all,0.004255279245322619
5,tf,0.00388732600317742
5,non_gene,0.011095033979326992
5,gene,0.007125170177931864
5,all,0.0019985170018059356
10,tf,0.0016280926813630819
10,non_gene,0.00447277409986982
10,gene,0.004531159730570514
10,all,0.000870494350990832
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0018945828345099396
5,all,0.0027521716337237335
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0021533213192470634
10,all,0.0014281391177453544
5,tf,0.004073066862450058
5,non_gene,0.007331866082214084
5,gene,0.0018951382132145894
5,all,0.002860898179901248
10,tf,0.0017671410366945682
10,non_gene,0.0033191768845691207
10,gene,0.002375642578801493
10,all,0.0015588589031176369
5,tf,0.013736707395766759
5,non_gene,0.0005153647515955713
5,gene,0.015082925159629829
5,all,0.007336850950799734
10,tf,0.004117569455684192
10,non_gene,0.0014654481908261256
10,gene,0.0051131030631947575
10,all,0.005187340527677691
5,tf,0.006102608117883518
5,non_gene,0.0025550219177099907
5,gene,0.001162536967800584
5,all,0.004053658116879071
10,tf,0.002384842073467161
10,non_gene,0.0012305091780396233
10,gene,0.0014245881006774248
10,all,0.001902831214712442
5,tf,0.01250670737693361
5,non_gene,0.0033663596777540952
5,gene,0.003996399126525479
5,all,0.003884680388323568
10,tf,0.004229758221423301
10,non_gene,0.0016683569244037987
10,gene,0.0018906142695588016
10,all,0.0030437133486277256
5,tf,0.003184656690531724
5,non_gene,0.001162536967800584
5,gene,0.003631002553270879
5,all,0.0017282589771260167
10,tf,0.003958282449201763
10,non_gene,0.0014245881006774248
10,gene,0.001793038419371262
10,all,0.0010376052940742789
5,tf,0.009069517002965485
5,non_gene,0.008109755888159893
5,gene,0.0035950906404078943
5,all,0.004261646701864871
10,tf,0.0025770272412919014
10,non_gene,0.004718280998888393
10,gene,0.002206446944675992
10,all,0.0023195283670747117
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.005392153183967187
5,all,0.0012722975768839372
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0025556057572096724
10,all,0.0011695014109735303
5,tf,0.0018273988970309283
5,non_gene,0.001200991046168761
5,gene,0.0075580532596143
5,all,0.0035978350707354854
10,tf,0.003474614226487009
10,non_gene,0.0005536409268029503
10,gene,0.0025467066833200647
10,all,0.0012735934842816182
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.004095985094077751
5,all,0.0023049339991886445
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.0030932581924985516
10,all,0.0010539418048632258
5,tf,0.002593660251318674
5,non_gene,0.010230818679823395
5,gene,0.0030999797995360187
5,all,0.0027894335675785866
10,tf,0.0009962893157289172
10,non_gene,0.0036591068798628944
10,gene,0.0011787584537896092
10,all,0.0014364876678499613
5,tf,0.0015855331810488299
5,non_gene,0.004619431827945352
5,gene,0.003919436069264334
5,all,0.001162536967800584
10,tf,0.0005726692968831302
10,non_gene,0.002431037906846696
10,gene,0.0014654472787124682
10,all,0.0014245881006774248
5,tf,0.009069517002965485
5,non_gene,0.008030422154740658
5,gene,0.001104476449186009
5,all,0.001162536967800584
10,tf,0.0025770272412919014
10,non_gene,0.002390501818665884
10,gene,0.0008471717083948775
10,all,0.0014245881006774248
5,tf,0.00020794628010867056
5,non_gene,0.0022435123174504726
5,gene,0.0026852968095153387
5,all,0.0018321275870549565
10,tf,0.0016256607745804065
10,non_gene,0.0009734575886710417
10,gene,0.0013761325471466253
10,all,0.0012186932897337852
5,tf,0.004084546546799744
5,non_gene,0.001162536967800584
5,gene,0.007568012190000214
5,all,0.008813556534694046
10,tf,0.0018948857925041977
10,non_gene,0.0014245881006774248
10,gene,0.002549725165586921
10,all,0.003955426974993069
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.007545857548952747
5,all,0.0018067087831856762
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.002548535996180732
10,all,0.0007359687787812386
5,tf,0.007266687927758439
5,non_gene,0.006396671949764549
5,gene,0.002602107153698967
5,all,0.0009640421900532651
10,tf,0.003305482058977979
10,non_gene,0.0029942133665724117
10,gene,0.002382375175669277
10,all,0.0022830490293402057
5,tf,0.007152139355014736
5,non_gene,0.0012661808987050427
5,gene,0.004076418350330804
5,all,0.004010521290809613
10,tf,0.005146806003588634
10,non_gene,0.0006090995125138969
10,gene,0.0016689343794290554
10,all,0.0017259993022505774
5,tf,0.0015855331810488299
5,non_gene,0.0019310209076882777
5,gene,0.010247253357537395
5,all,0.017923363323851523
10,tf,0.0005726692968831302
10,non_gene,0.0012144207302637131
10,gene,0.007425631523576436
10,all,0.010759826793310272
5,tf,0.004140288987529124
5,non_gene,0.005337636178039909
5,gene,0.010868576604437751
5,all,0.0013032284605945614
10,tf,0.0024707461755637053
10,non_gene,0.0029687078373580953
10,gene,0.003579951956482606
10,all,0.0022530956152942714
5,tf,0.002003165650127718
5,non_gene,0.0005153647515955713
5,gene,0.0029657988227475333
5,all,0.00025284491962216293
10,tf,0.000939888551805556
10,non_gene,0.0014654481908261256
10,gene,0.0022341489580915553
10,all,0.0011365335308746545
5,tf,0.006102608117883518
5,non_gene,0.003611138988885648
5,gene,0.0009473945283384347
5,all,0.004093958124331968
10,tf,0.002384842073467161
10,non_gene,0.0012785131434524882
10,gene,0.002280466338405059
10,all,0.0022644495118737487
5,tf,0.0018273988970309283
5,non_gene,0.004233277335472249
5,gene,0.001654808264877588
5,all,0.013489979751912531
10,tf,0.003474614226487009
10,non_gene,0.001928883294043924
10,gene,0.004092526260558191
10,all,0.004441503871564472
5,tf,0.00249966227530904
5,non_gene,0.001162536967800584
5,gene,0.0028013535571909105
5,all,0.010788364164907355
10,tf,0.001007434926897387
10,non_gene,0.0014245881006774248
10,gene,0.001440002115616028
10,all,0.0035599401812341286
5,tf,0.00020794628010867056
5,non_gene,0.014262592244074501
5,gene,0.0024789227250075125
5,all,0.004149422822114028
10,tf,0.0016256607745804065
10,non_gene,0.005090669943270389
10,gene,0.0019984547876785554
10,all,0.002473389557749189
5,tf,0.006102608117883518
5,non_gene,0.0028024297796911775
5,gene,0.0032473798108429313
5,all,0.0036975328316167628
10,tf,0.002384842073467161
10,non_gene,0.004252485117420481
10,gene,0.0016822296313171578
10,all,0.0022285708296178
5,tf,0.006102608117883518
5,non_gene,0.005078433475805994
5,gene,0.0017076540917248923
5,all,0.0011676371378536753
10,tf,0.002384842073467161
10,non_gene,0.0031966864101522904
10,gene,0.0017175038969903403
10,all,0.0015418781517184232
5,tf,0.0033850527937118327
5,non_gene,0.013001023160380135
5,gene,0.002792951388122003
5,all,0.003463088889509304
10,tf,0.0016950213350591591
10,non_gene,0.004962420033202357
10,gene,0.0018847351046483154
10,all,0.0016124771817324012
5,tf,0.0021113284968450746
5,non_gene,0.0019992472839047374
5,gene,0.0075545715760555136
5,all,0.001162536967800584
10,tf,0.0012613613140741587
10,non_gene,0.0009550633408767382
10,gene,0.002548094325046145
10,all,0.0014245881006774248
5,tf,0.0018273988970309283
5,non_gene,0.005738603680648748
5,gene,0.0010492567941410057
5,all,0.003832376477265835
10,tf,0.003474614226487009
10,non_gene,0.0019365345791136318
10,gene,0.0008122985121192947
10,all,0.0016133351136085202
5,tf,0.0016377315586074519
5,non_gene,0.007367421726889503
5,gene,0.005500753555373267
5,all,0.005130696300748512
10,tf,0.001782217828136158
10,non_gene,0.005194134033475417
10,gene,0.0018835727719286035
10,all,0.002121197193154322
5,tf,0.01250670737693361
5,non_gene,0.0032439573913381147
5,gene,0.00402212924303881
5,all,0.0021160742441238135
10,tf,0.004229758221423301
10,non_gene,0.0019609281623485467
10,gene,0.0017842477319225238
10,all,0.001144972839097833
5,tf,0.0011693004311042923
5,non_gene,0.004163123736375854
5,gene,0.0060544493332015704
5,all,0.0027451175924586755
10,tf,0.0015780201938825522
10,non_gene,0.0019870297173446945
10,gene,0.0025194902373667735
