alpha,k,pval,fold_change
0.514369636666415,35,0.18120023305496213,1.6199813165889154
0.514369636666415,36,0.18045575192594032,1.62376256401164
0.514369636666415,37,0.18673528840551562,1.5947899022896646
0.514369636666415,38,0.18624975723441445,1.5946893014179315
0.514369636666415,39,0.1838544701236486,1.6032372514433777
0.514369636666415,40,0.18090891435230141,1.616612857286986
0.514369636666415,41,0.17806046481517446,1.629618373622528
0.514369636666415,42,0.17194277205929953,1.65910060614208
0.514369636666415,43,0.1632032109794782,1.7071142481851744
0.514369636666415,44,0.16268531106363696,1.7064363980520085
0.514369636666415,45,0.16362400466109925,1.7011475267714327
0.514369636666415,46,0.15986923027125008,1.720481607709716
0.514369636666415,47,0.15886579918430763,1.7274939876408981
0.514369636666415,48,0.15912474914222827,1.7243080081832263
0.514369636666415,49,0.16203793616883538,1.7079265519836342
0.514369636666415,50,0.16472454198226194,1.6967535299079186
0.5918799983752456,3,0.263934744610604,1.2373784343590482
0.5918799983752456,4,0.23117757493364408,1.2730488319450433
0.5918799983752456,5,0.13802032757169677,1.5100696273708476
0.5918799983752456,6,0.19531300576163657,1.3672805680716968
0.5918799983752456,7,0.15731209943678384,1.5098750826306637
0.5918799983752456,8,0.1879976694503787,1.4318764390039445
0.5918799983752456,9,0.23065967501780282,1.344040822864988
0.5918799983752456,10,0.21178869683433676,1.4082276948706205
0.5918799983752456,11,0.19036058781640447,1.487282620801662
0.5918799983752456,12,0.17874020845471614,1.5394416744619788
0.5918799983752456,13,0.1975788178934421,1.4836440368024466
0.5918799983752456,14,0.20146306726225158,1.4826825952072196
0.5918799983752456,15,0.18427526380526962,1.5533246175659523
0.5918799983752456,16,0.18793293196089855,1.5428226980801611
0.5918799983752456,17,0.18608791351071405,1.5559223809251095
0.5918799983752456,18,0.1804881206706804,1.5866921298009424
0.5918799983752456,19,0.18327183271832717,1.5787216354426323
0.5918799983752456,20,0.1809412830970415,1.5880846853836703
0.5918799983752456,21,0.18696186961869618,1.5679934013433074
0.5918799983752456,22,0.1934032498219719,1.5476824306414654
0.5918799983752456,23,0.18307762024988672,1.5895719020369599
0.5918799983752456,24,0.177866252346734,1.6181705960273391
0.5918799983752456,25,0.17407910921214476,1.6364417189113516
0.5918799983752456,26,0.1788049459441963,1.618113653566455
0.5918799983752456,27,0.1682851039036706,1.6692734437516679
0.5918799983752456,28,0.16576034181394445,1.683171899916626
0.5918799983752456,29,0.16326794846895837,1.696182509713221
0.5918799983752456,30,0.16980643490645433,1.6633882036308039
0.5918799983752456,31,0.16812326017997023,1.669708841486575
0.5918799983752456,32,0.16964459118275393,1.6608201690122848
0.5918799983752456,33,0.168446947627371,1.664402481954579
0.5918799983752456,34,0.17488832783064673,1.6322259345504557
0.5918799983752456,35,0.17725124619667249,1.6241673415254672
0.5918799983752456,36,0.176636240046611,1.6271002027911938
0.5918799983752456,37,0.17547096523596814,1.6314439453809753
0.5918799983752456,38,0.1723311969961805,1.6435410850264245
0.5918799983752456,39,0.1726225156988412,1.6442130391344698
0.5918799983752456,40,0.1707774972486567,1.6532836516139504
0.5918799983752456,41,0.16854405386159124,1.6668660353432592
0.5918799983752456,42,0.1678319414773095,1.6670515081830422
0.5918799983752456,43,0.16728167281672818,1.6670611526428436
0.5918799983752456,44,0.15983686152651,1.7093704168773798
0.5918799983752456,45,0.16187609244513498,1.6970246872441626
0.5918799983752456,46,0.16139056127403378,1.7005201502097278
0.5918799983752456,47,0.15666472454198227,1.7255254379523295
0.5918799983752456,48,0.15825079303424613,1.7132383920382792
0.5918799983752456,49,0.15727973069204376,1.7198159960148718
0.5918799983752456,50,0.15964264905806952,1.7058318589335586
0.5137701121547771,3,0.26597397552922897,1.2340143806991983
0.5137701121547771,4,0.2359357804104357,1.2669633053945455
0.5137701121547771,5,0.14310222049588917,1.5018786067875844
0.5137701121547771,6,0.20198096717809283,1.3593716522405137
0.5137701121547771,7,0.16495112319544247,1.4977790948034655
0.5137701121547771,8,0.15533760600763902,1.5652366817622192
0.5137701121547771,9,0.1861850197449343,1.4782162884595413
0.5137701121547771,10,0.1701624910985952,1.560646914512698
0.5137701121547771,11,0.20020068621738848,1.468350480732857
0.5137701121547771,12,0.18870978183466044,1.5206195878023452
0.5137701121547771,13,0.19314429986405127,1.5176072613300886
0.5137701121547771,14,0.1804881206706804,1.5723691063784104
0.5137701121547771,15,0.19398588722729332,1.5278937831105124
0.5137701121547771,16,0.18239787661034504,1.5796336314290989
0.5137701121547771,17,0.1858613322975335,1.568602961952827
0.5137701121547771,18,0.1818476079497637,1.5988391104193822
0.5137701121547771,19,0.1818799766945038,1.5992399739035836
0.5137701121547771,20,0.18327183271832717,1.592032490421529
0.5137701121547771,21,0.18673528840551562,1.5841028158839567
0.5137701121547771,22,0.18696186961869618,1.5824946700586238
0.5137701121547771,23,0.19382404350359292,1.5561724969048043
0.5137701121547771,24,0.18809477568459895,1.5827413084014768
0.5137701121547771,25,0.1836926263999482,1.6020882893854
0.5137701121547771,26,0.17414384670162492,1.6527010854635864
0.5137701121547771,27,0.17822230853887486,1.631525896488606
0.5137701121547771,28,0.17563280895966854,1.6447187559573082
0.5137701121547771,29,0.17330225933838286,1.6579358782804523
0.5137701121547771,30,0.1724930407198809,1.6661238460260972
0.5137701121547771,31,0.17576228393862886,1.6506704264469625
0.5137701121547771,32,0.18100602058652165,1.6245193934958935
0.5137701121547771,33,0.18440473878422994,1.6081712311340555
0.5137701121547771,34,0.18178287046028355,1.6192542197891282
0.5137701121547771,35,0.18132970803392245,1.6198165223118015
0.5137701121547771,36,0.18058522690490061,1.6231449104347315
0.5137701121547771,37,0.1867676571502557,1.594747838693746
0.5137701121547771,38,0.18637923221337477,1.5940282569161213
0.5137701121547771,39,0.18398394510260893,1.6026601354238674
0.5137701121547771,40,0.18100602058652165,1.6160938601301755
0.5137701121547771,41,0.1781575710493947,1.6293060734537979
0.5137701121547771,42,0.17203987829351977,1.6589754427605479
0.5137701121547771,43,0.1632032109794782,1.706827655763971
0.5137701121547771,44,0.16271767980837704,1.7060267580183148
0.5137701121547771,45,0.16375347964005957,1.7007282582428545
0.5137701121547771,46,0.15996633650547032,1.7202821719697703
0.5137701121547771,47,0.15896290541852787,1.7274307196859713
0.5137701121547771,48,0.1592542241211886,1.7241093050539529
0.5137701121547771,49,0.16210267365831554,1.70777740551079
0.5137701121547771,50,0.16475691072700202,1.6964722772274985
0.7945853494314167,3,0.2607302388813362,1.241874290339361
0.7945853494314167,4,0.2248333009645886,1.2813597643339794
