alpha,k,pval,fold_change
0.7463674027456643,38,0.5998800239952009,0.9446825314301693
0.7463674027456643,39,0.6136772645470906,0.9399070280764436
0.7463674027456643,40,0.6564687062587482,0.9208302777482205
0.7463674027456643,41,0.6604679064187162,0.9201178085014681
0.7463674027456643,42,0.7236552689462108,0.8946228802486307
0.7463674027456643,43,0.7254549090181963,0.8922843529265263
0.7463674027456643,44,0.7400519896020796,0.8871068494604994
0.7463674027456643,45,0.7360527894421116,0.892214412424214
0.7463674027456643,46,0.7666466706658668,0.8797723205742229
0.7463674027456643,47,0.7450509898020395,0.8928929893180196
0.7463674027456643,48,0.739252149570086,0.8959887672199258
0.7463674027456643,49,0.6888622275544891,0.9201953556132039
0.7463674027456643,50,0.6778644271145771,0.9240007258718728
0.2474840972580234,3,0.6050789842031594,0.2855324823299306
0.2474840972580234,4,0.6190761847630474,0.39318353423032987
0.2474840972580234,5,0.6006798640271945,0.561203103014021
0.2474840972580234,6,0.6150769846030794,0.5938707583882603
0.2474840972580234,7,0.6076784643071386,0.6863695675288848
0.2474840972580234,8,0.5994801039792041,0.7489907679329058
0.2474840972580234,9,0.6300739852029594,0.716708793050956
0.2474840972580234,10,0.6356728654269146,0.7477756031078948
0.2474840972580234,11,0.645870825834833,0.7551501578046684
0.2474840972580234,12,0.6454709058188363,0.7742307591269979
0.2474840972580234,13,0.6568686262747451,0.7727484571899688
0.2474840972580234,14,0.650869826034793,0.786118710903846
0.2474840972580234,15,0.6676664667066586,0.7846520485190208
0.2474840972580234,16,0.6200759848030394,0.8424361457010279
0.2474840972580234,17,0.5924815036992601,0.8748147245477842
0.2474840972580234,18,0.5488902219556089,0.9441997543117632
0.2474840972580234,19,0.5512897420515896,0.9421241902728266
0.2474840972580234,20,0.5290941811637673,0.9643953841364191
0.2474840972580234,21,0.4683063387322535,1.0373634424151073
0.2474840972580234,22,0.5026994601079784,0.9973877140566042
0.2474840972580234,23,0.48370325934813035,1.0195189441865986
0.2474840972580234,24,0.46850629874025196,1.0368205758329754
0.2474840972580234,25,0.4365126974605079,1.070754775433363
0.2474840972580234,26,0.41391721655668867,1.0935210594615044
0.2474840972580234,27,0.4337132573485303,1.0665598059180466
0.2474840972580234,28,0.42451509698060386,1.07437063046453
0.2474840972580234,29,0.4423115376924615,1.0551290121863008
0.2474840972580234,30,0.4303139372125575,1.064274633048371
0.2474840972580234,31,0.4595080983803239,1.0334107695413384
0.2474840972580234,32,0.41611677664467106,1.0740567630422704
0.2474840972580234,33,0.3877224555088982,1.1028805252950746
0.2474840972580234,34,0.352129574085183,1.1392951363270445
0.2474840972580234,35,0.3815236952609478,1.1041091693695244
0.2474840972580234,36,0.395120975804839,1.0877254485566308
0.2474840972580234,37,0.36372725454909016,1.1208676744216552
0.2474840972580234,38,0.3609278144371126,1.120924925662552
0.2474840972580234,39,0.34613077384523094,1.1345109574398018
0.2474840972580234,40,0.3323335332933413,1.1473280493771605
0.2474840972580234,41,0.3317336532693461,1.148306578831514
0.2474840972580234,42,0.3017396520695861,1.1855203200407691
0.2474840972580234,43,0.2715456908618276,1.2190369923673776
0.2474840972580234,44,0.2933413317336533,1.1892338661243664
0.2474840972580234,45,0.2653469306138772,1.2190156780926882
0.2474840972580234,46,0.27474505098980206,1.2033953036350615
0.2474840972580234,47,0.2913417316536693,1.1822549385354642
0.2474840972580234,48,0.3129374125174965,1.158398503506164
0.2474840972580234,49,0.2803439312137572,1.1917675858550503
0.2474840972580234,50,0.25774845030993804,1.220441698074973
0.2900876062762505,3,0.597880423915217,0.31400560253523185
0.2900876062762505,4,0.611877624475105,0.3916453324123265
0.2900876062762505,5,0.6370725854829035,0.4216633350366705
0.2900876062762505,6,0.6156768646270746,0.5933885506567533
0.2900876062762505,7,0.6170765846830634,0.6522836193374231
0.2900876062762505,8,0.5910817836432714,0.7686192805208175
0.2900876062762505,9,0.5472905418916216,0.9064228932723519
0.2900876062762505,10,0.5776844631073785,0.8413577996260848
0.2900876062762505,11,0.5504899020195961,0.9046898786888372
0.2900876062762505,12,0.5432913417316537,0.9221796626084017
0.2900876062762505,13,0.524495100979804,0.9571552052270286
0.2900876062762505,14,0.47850429914017195,1.0294762962763961
0.2900876062762505,15,0.4277144571085783,1.1145755920610008
0.2900876062762505,16,0.3659268146370726,1.2221610706756414
0.2900876062762505,17,0.33153369326134774,1.272511001508908
0.2900876062762505,18,0.27994401119776047,1.3514861245704897
0.2900876062762505,19,0.2439512097580484,1.4178118568177778
0.2900876062762505,20,0.2463507298540292,1.386705513344267
0.2900876062762505,21,0.2725454909018196,1.317856618237284
0.2900876062762505,22,0.2985402919416117,1.2643623108724205
0.2900876062762505,23,0.3191361727654469,1.2204227668306509
0.2900876062762505,24,0.28954209158168365,1.2591397420586319
0.2900876062762505,25,0.28414317136572687,1.256679620166904
0.2900876062762505,26,0.23895220955808838,1.3283503968397703
0.2900876062762505,27,0.1965606878624275,1.412191592510976
0.2900876062762505,28,0.20455908818236354,1.3879218777895572
0.2900876062762505,29,0.21635672865426914,1.3513417622001098
0.2900876062762505,30,0.19916016796640673,1.3824272469862833
0.2900876062762505,31,0.1829634073185363,1.4106249511465139
0.2900876062762505,32,0.15436912617476506,1.474383331020115
0.2900876062762505,33,0.14297140571885622,1.5012197206433633
0.2900876062762505,34,0.14377124575084982,1.501604934833355
0.2900876062762505,35,0.14517096580683864,1.4896650399076166
0.2900876062762505,36,0.1365726854629074,1.51177904947711
0.2900876062762505,37,0.14117176564687062,1.488092848331201
0.2900876062762505,38,0.1267746450709858,1.5407298905976698
0.2900876062762505,39,0.1235752849430114,1.5464279071999911
0.2900876062762505,40,0.129374125174965,1.5214830861056776
0.2900876062762505,41,0.1265746850629874,1.5319935462087042
0.2900876062762505,42,0.121375724855029,1.5456474218722747
0.2900876062762505,43,0.1241751649670066,1.5285192585212728
0.2900876062762505,44,0.1227754449110178,1.527747083373654
0.2900876062762505,45,0.130373925214957,1.4989583425593083
0.2900876062762505,46,0.1289742051589682,1.5019077732303154
0.2900876062762505,47,0.12377524495100979,1.519560061264256
0.2900876062762505,48,0.11157768446310738,1.552125919133266
0.2900876062762505,49,0.10917816436712657,1.569009830207929
0.2900876062762505,50,0.11297740451909619,1.5522215224928932
0.6804727014185935,3,0.6064787042591482,0.5516489086506551
0.6804727014185935,4,0.5776844631073785,0.5829637630800574
0.6804727014185935,5,0.5458908218356329,0.7009202528048274
0.6804727014185935,6,0.5424915016996601,0.7610176197959975
0.6804727014185935,7,0.5390921815636872,0.8204506077880478
